"Time","cpu_usage"
2023-09-08 09:55:00,14.0%
2023-09-08 09:55:05,25.0%
2023-09-08 09:55:10,20.0%
2023-09-08 09:55:15,26.6%
2023-09-08 09:55:20,22.0%
2023-09-08 09:55:25,12.6%
2023-09-08 09:55:30,25.2%
2023-09-08 09:55:35,20.2%
2023-09-08 09:55:40,18.4%
2023-09-08 09:55:45,19.0%
2023-09-08 09:55:50,27.8%
2023-09-08 09:55:55,16.6%
2023-09-08 09:56:00,16.2%
2023-09-08 09:56:05,19.0%
2023-09-08 09:56:10,11.0%
2023-09-08 09:56:15,20.6%
2023-09-08 09:56:20,19.2%
2023-09-08 09:56:25,6.60%
2023-09-08 09:56:30,21.6%
2023-09-08 09:56:35,16.0%
2023-09-08 09:56:40,19.4%
2023-09-08 09:56:45,17.4%
2023-09-08 09:56:50,19.0%
2023-09-08 09:56:55,19.6%
2023-09-08 09:57:00,22.8%
2023-09-08 09:57:05,12.8%
2023-09-08 09:57:10,19.4%
2023-09-08 09:57:15,14.0%
2023-09-08 09:57:20,11.0%
2023-09-08 09:57:25,15.2%
2023-09-08 09:57:30,15.4%
2023-09-08 09:57:35,16.0%
2023-09-08 09:57:40,17.4%
2023-09-08 09:57:45,13.4%
2023-09-08 09:57:50,20%
2023-09-08 09:57:55,15.4%
2023-09-08 09:58:00,14.8%
2023-09-08 09:58:05,19.2%
2023-09-08 09:58:10,11.2%
2023-09-08 09:58:15,12.4%
2023-09-08 09:58:20,8.60%
2023-09-08 09:58:25,6.40%
2023-09-08 09:58:30,18.2%
2023-09-08 09:58:35,17.4%
2023-09-08 09:58:40,10.6%
2023-09-08 09:58:45,10.6%
2023-09-08 09:58:50,11.4%
2023-09-08 09:58:55,16.8%
2023-09-08 09:59:00,16.0%
2023-09-08 09:59:05,14.6%
2023-09-08 09:59:10,16.4%
2023-09-08 09:59:15,20.2%
2023-09-08 09:59:20,11.2%
2023-09-08 09:59:25,14.8%
2023-09-08 09:59:30,11.0%
2023-09-08 09:59:35,16.4%
2023-09-08 09:59:40,15.8%
2023-09-08 09:59:45,15.8%
2023-09-08 09:59:50,22.4%
2023-09-08 09:59:55,20.0%
2023-09-08 10:00:00,17.2%
2023-09-08 10:00:05,33.6%
2023-09-08 10:00:10,34.2%
2023-09-08 10:00:15,23.6%
2023-09-08 10:00:20,23.6%
2023-09-08 10:00:25,19.4%
2023-09-08 10:00:30,18.8%
2023-09-08 10:00:35,22.4%
2023-09-08 10:00:40,27.4%
2023-09-08 10:00:45,12.6%
2023-09-08 10:00:50,11.0%
2023-09-08 10:00:55,16.2%
2023-09-08 10:01:00,15.2%
2023-09-08 10:01:05,21.6%
2023-09-08 10:01:10,25.6%
2023-09-08 10:01:15,17.6%
2023-09-08 10:01:20,20.8%
2023-09-08 10:01:25,16.4%
2023-09-08 10:01:30,21.2%
2023-09-08 10:01:35,12.0%
2023-09-08 10:01:40,5.40%
2023-09-08 10:01:45,13.8%
2023-09-08 10:01:50,11.0%
2023-09-08 10:01:55,6.40%
2023-09-08 10:02:00,11.2%
2023-09-08 10:02:05,19.8%
2023-09-08 10:02:10,21.2%
2023-09-08 10:02:15,19.2%
2023-09-08 10:02:20,4.40%
2023-09-08 10:02:25,12.6%
2023-09-08 10:02:30,21.4%
2023-09-08 10:02:35,15.8%
2023-09-08 10:02:40,14.2%
2023-09-08 10:02:45,20.4%
2023-09-08 10:02:50,11.0%
2023-09-08 10:02:55,11.4%
2023-09-08 10:03:00,11.8%
2023-09-08 10:03:05,6.60%
2023-09-08 10:03:10,15.6%
2023-09-08 10:03:15,12.0%
2023-09-08 10:03:20,15.4%
2023-09-08 10:03:25,12.8%
2023-09-08 10:03:30,9.40%
2023-09-08 10:03:35,26.2%
2023-09-08 10:03:40,14.8%
2023-09-08 10:03:45,17.8%
2023-09-08 10:03:50,20.0%
2023-09-08 10:03:55,11.6%
2023-09-08 10:04:00,13.0%
2023-09-08 10:04:05,20.0%
2023-09-08 10:04:10,21.8%
2023-09-08 10:04:15,21.4%
2023-09-08 10:04:20,13.4%
2023-09-08 10:04:25,24.0%
2023-09-08 10:04:30,16.4%
2023-09-08 10:04:35,18.0%
2023-09-08 10:04:40,15.4%
2023-09-08 10:04:45,10.8%
2023-09-08 10:04:50,16.6%
2023-09-08 10:04:55,15.2%
2023-09-08 10:05:00,15.8%
2023-09-08 10:05:05,18.0%
2023-09-08 10:05:10,13.4%
2023-09-08 10:05:15,21.2%
2023-09-08 10:05:20,18.6%
2023-09-08 10:05:25,12.6%
2023-09-08 10:05:30,17.4%
2023-09-08 10:05:35,4.40%
2023-09-08 10:05:40,8.20%
2023-09-08 10:05:45,25.0%
2023-09-08 10:05:50,12.8%
2023-09-08 10:05:55,7.60%
2023-09-08 10:06:00,5%
2023-09-08 10:06:05,16.6%
2023-09-08 10:06:10,10.2%
2023-09-08 10:06:15,25.0%
2023-09-08 10:06:20,10.2%
2023-09-08 10:06:25,21.2%
2023-09-08 10:06:30,22.0%
2023-09-08 10:06:35,17.6%
2023-09-08 10:06:40,13.4%
2023-09-08 10:06:45,19.4%
2023-09-08 10:06:50,8.80%
2023-09-08 10:06:55,11.8%
2023-09-08 10:07:00,9.40%
2023-09-08 10:07:05,19.2%
2023-09-08 10:07:10,21.0%
2023-09-08 10:07:15,21.4%
2023-09-08 10:07:20,11.8%
2023-09-08 10:07:25,14.4%
2023-09-08 10:07:30,19.8%
2023-09-08 10:07:35,5.20%
2023-09-08 10:07:40,19.0%
2023-09-08 10:07:45,22.2%
2023-09-08 10:07:50,14.4%
2023-09-08 10:07:55,14.0%
2023-09-08 10:08:00,14.6%
2023-09-08 10:08:05,19.0%
2023-09-08 10:08:10,21.0%
2023-09-08 10:08:15,19.2%
2023-09-08 10:08:20,15.2%
2023-09-08 10:08:25,16.2%
2023-09-08 10:08:30,8.20%
2023-09-08 10:08:35,15.8%
2023-09-08 10:08:40,13.6%
2023-09-08 10:08:45,6.80%
2023-09-08 10:08:50,14.2%
2023-09-08 10:08:55,18.2%
2023-09-08 10:09:00,20.6%
2023-09-08 10:09:05,21.0%
2023-09-08 10:09:10,19.0%
2023-09-08 10:09:15,10.4%
2023-09-08 10:09:20,11.2%
2023-09-08 10:09:25,19.4%
2023-09-08 10:09:30,12.8%
2023-09-08 10:09:35,11.8%
2023-09-08 10:09:40,10.6%
2023-09-08 10:09:45,19.0%
2023-09-08 10:09:50,14.8%
2023-09-08 10:09:55,15.4%
2023-09-08 10:10:00,10.0%
2023-09-08 10:10:05,17.8%
2023-09-08 10:10:10,21.8%
2023-09-08 10:10:15,26.6%
2023-09-08 10:10:20,14.6%
2023-09-08 10:10:25,22.8%
2023-09-08 10:10:30,20.4%
2023-09-08 10:10:35,16.8%
2023-09-08 10:10:40,20.6%
2023-09-08 10:10:45,17.2%
2023-09-08 10:10:50,13.0%
2023-09-08 10:10:55,26.2%
2023-09-08 10:11:00,12.2%
2023-09-08 10:11:05,17.2%
2023-09-08 10:11:10,17.4%
2023-09-08 10:11:15,21.8%
2023-09-08 10:11:20,17.4%
2023-09-08 10:11:25,19.6%
2023-09-08 10:11:30,15.4%
2023-09-08 10:11:35,25.6%
2023-09-08 10:11:40,9.80%
2023-09-08 10:11:45,13.2%
2023-09-08 10:11:50,13.8%
2023-09-08 10:11:55,10.2%
2023-09-08 10:12:00,10.8%
2023-09-08 10:12:05,11.8%
2023-09-08 10:12:10,20.4%
2023-09-08 10:12:15,16.0%
2023-09-08 10:12:20,20.2%
2023-09-08 10:12:25,13.0%
2023-09-08 10:12:30,10.8%
2023-09-08 10:12:35,18.6%
2023-09-08 10:12:40,19.2%
2023-09-08 10:12:45,20.4%
2023-09-08 10:12:50,12.2%
2023-09-08 10:12:55,4.20%
2023-09-08 10:13:00,11.6%
2023-09-08 10:13:05,6.00%
2023-09-08 10:13:10,17.4%
2023-09-08 10:13:15,19.4%
2023-09-08 10:13:20,17.8%
2023-09-08 10:13:25,15.6%
2023-09-08 10:13:30,10%
2023-09-08 10:13:35,20.4%
2023-09-08 10:13:40,17.4%
2023-09-08 10:13:45,14.4%
2023-09-08 10:13:50,24.2%
2023-09-08 10:13:55,13.0%
2023-09-08 10:14:00,22.6%
2023-09-08 10:14:05,10.6%
2023-09-08 10:14:10,14.8%
2023-09-08 10:14:15,17.8%
2023-09-08 10:14:20,22.6%
2023-09-08 10:14:25,12.6%
2023-09-08 10:14:30,19.0%
2023-09-08 10:14:35,23.0%
2023-09-08 10:14:40,12.8%
2023-09-08 10:14:45,15.4%
2023-09-08 10:14:50,12.6%
2023-09-08 10:14:55,13.4%
2023-09-08 10:15:00,11.0%
2023-09-08 10:15:05,9.00%
2023-09-08 10:15:10,26.8%
2023-09-08 10:15:15,13.2%
2023-09-08 10:15:20,22.6%
2023-09-08 10:15:25,21.8%
2023-09-08 10:15:30,10.8%
2023-09-08 10:15:35,16.2%
2023-09-08 10:15:40,16.2%
2023-09-08 10:15:45,18.6%
2023-09-08 10:15:50,13.2%
2023-09-08 10:15:55,21.6%
2023-09-08 10:16:00,14.6%
2023-09-08 10:16:05,13.2%
2023-09-08 10:16:10,15.8%
2023-09-08 10:16:15,16.6%
2023-09-08 10:16:20,19.2%
2023-09-08 10:16:25,15.0%
2023-09-08 10:16:30,19.0%
2023-09-08 10:16:35,15.0%
2023-09-08 10:16:40,12.0%
2023-09-08 10:16:45,16.2%
2023-09-08 10:16:50,23.2%
2023-09-08 10:16:55,11.4%
2023-09-08 10:17:00,7.60%
2023-09-08 10:17:05,10.2%
2023-09-08 10:17:10,15.8%
2023-09-08 10:17:15,15.4%
2023-09-08 10:17:20,12.2%
2023-09-08 10:17:25,13.0%
2023-09-08 10:17:30,18.8%
2023-09-08 10:17:35,15.4%
2023-09-08 10:17:40,11.0%
2023-09-08 10:17:45,8.40%
2023-09-08 10:17:50,9.40%
2023-09-08 10:17:55,11.6%
2023-09-08 10:18:00,10.2%
2023-09-08 10:18:05,9.20%
2023-09-08 10:18:10,17.6%
2023-09-08 10:18:15,17.4%
2023-09-08 10:18:20,14.0%
2023-09-08 10:18:25,19.4%
2023-09-08 10:18:30,14.6%
2023-09-08 10:18:35,13.2%
2023-09-08 10:18:40,9.80%
2023-09-08 10:18:45,20.4%
2023-09-08 10:18:50,9.00%
2023-09-08 10:18:55,6.60%
2023-09-08 10:19:00,11.6%
2023-09-08 10:19:05,13.8%
2023-09-08 10:19:10,24.8%
2023-09-08 10:19:15,5.80%
2023-09-08 10:19:20,7.00%
2023-09-08 10:19:25,16.4%
2023-09-08 10:19:30,7.40%
2023-09-08 10:19:35,21.2%
2023-09-08 10:19:40,12.6%
2023-09-08 10:19:45,14.0%
2023-09-08 10:19:50,20.8%
2023-09-08 10:19:55,16.0%
2023-09-08 10:20:00,11.0%
2023-09-08 10:20:05,9.60%
2023-09-08 10:20:10,7.20%
2023-09-08 10:20:15,13.0%
2023-09-08 10:20:20,16.4%
2023-09-08 10:20:25,12.2%
2023-09-08 10:20:30,14.0%
2023-09-08 10:20:35,16.4%
2023-09-08 10:20:40,17.6%
2023-09-08 10:20:45,23.0%
2023-09-08 10:20:50,13.2%
2023-09-08 10:20:55,12.2%
2023-09-08 10:21:00,12.2%
2023-09-08 10:21:05,15.8%
2023-09-08 10:21:10,15.6%
2023-09-08 10:21:15,26.8%
2023-09-08 10:21:20,9.60%
2023-09-08 10:21:25,26.4%
2023-09-08 10:21:30,17.8%
2023-09-08 10:21:35,14.8%
2023-09-08 10:21:40,13.8%
2023-09-08 10:21:45,26.8%
2023-09-08 10:21:50,11.6%
2023-09-08 10:21:55,21.8%
2023-09-08 10:22:00,12.8%
2023-09-08 10:22:05,17.2%
2023-09-08 10:22:10,15.0%
2023-09-08 10:22:15,19.4%
2023-09-08 10:22:20,20.8%
2023-09-08 10:22:25,21.2%
2023-09-08 10:22:30,19.0%
2023-09-08 10:22:35,15.6%
2023-09-08 10:22:40,14.0%
2023-09-08 10:22:45,14.6%
2023-09-08 10:22:50,13.8%
2023-09-08 10:22:55,17.2%
2023-09-08 10:23:00,28.4%
2023-09-08 10:23:05,22.2%
2023-09-08 10:23:10,24.4%
2023-09-08 10:23:15,22.2%
2023-09-08 10:23:20,20.0%
2023-09-08 10:23:25,22.6%
2023-09-08 10:23:30,19.4%
2023-09-08 10:23:35,13.6%
2023-09-08 10:23:40,13.6%
2023-09-08 10:23:45,13.2%
2023-09-08 10:23:50,22.2%
2023-09-08 10:23:55,21.2%
2023-09-08 10:24:00,13.8%
2023-09-08 10:24:05,20.6%
2023-09-08 10:24:10,19.2%
2023-09-08 10:24:15,22.4%
2023-09-08 10:24:20,16.6%
2023-09-08 10:24:25,16.6%
2023-09-08 10:24:30,16.0%
2023-09-08 10:24:35,28.0%
2023-09-08 10:24:40,7.40%
2023-09-08 10:24:45,5.80%
2023-09-08 10:24:50,14.4%
2023-09-08 10:24:55,17.6%
2023-09-08 10:25:00,9.20%
2023-09-08 10:25:05,21.0%
2023-09-08 10:25:10,28.8%
2023-09-08 10:25:15,16.8%
2023-09-08 10:25:20,19.6%
2023-09-08 10:25:25,21.0%
2023-09-08 10:25:30,16.2%
2023-09-08 10:25:35,11.8%
2023-09-08 10:25:40,16.4%
2023-09-08 10:25:45,10.4%
2023-09-08 10:25:50,14.4%
2023-09-08 10:25:55,18.4%
2023-09-08 10:26:00,17.8%
2023-09-08 10:26:05,15.8%
2023-09-08 10:26:10,27.4%
2023-09-08 10:26:15,17.0%
2023-09-08 10:26:20,12.4%
2023-09-08 10:26:25,12.4%
2023-09-08 10:26:30,17.6%
2023-09-08 10:26:35,12.0%
2023-09-08 10:26:40,16.6%
2023-09-08 10:26:45,18.0%
2023-09-08 10:26:50,14.2%
2023-09-08 10:26:55,7.00%
2023-09-08 10:27:00,10.6%
2023-09-08 10:27:05,17.4%
2023-09-08 10:27:10,15.6%
2023-09-08 10:27:15,22.0%
2023-09-08 10:27:20,16.6%
2023-09-08 10:27:25,20.4%
2023-09-08 10:27:30,13.0%
2023-09-08 10:27:35,23.6%
2023-09-08 10:27:40,12.0%
2023-09-08 10:27:45,12.2%
2023-09-08 10:27:50,18.8%
2023-09-08 10:27:55,17.6%
2023-09-08 10:28:00,24.4%
2023-09-08 10:28:05,11.0%
2023-09-08 10:28:10,26.2%
2023-09-08 10:28:15,12.4%
2023-09-08 10:28:20,17.4%
2023-09-08 10:28:25,16.8%
2023-09-08 10:28:30,16.0%
2023-09-08 10:28:35,26.4%
2023-09-08 10:28:40,9.40%
2023-09-08 10:28:45,15.6%
2023-09-08 10:28:50,13.4%
2023-09-08 10:28:55,17.2%
2023-09-08 10:29:00,19.4%
2023-09-08 10:29:05,18.2%
2023-09-08 10:29:10,23.6%
2023-09-08 10:29:15,14.0%
2023-09-08 10:29:20,18.6%
2023-09-08 10:29:25,16.8%
2023-09-08 10:29:30,28.4%
2023-09-08 10:29:35,28.0%
2023-09-08 10:29:40,21.6%
2023-09-08 10:29:45,29.4%
2023-09-08 10:29:50,29.8%
2023-09-08 10:29:55,29.4%
2023-09-08 10:30:00,33.2%
2023-09-08 10:30:05,30.8%
2023-09-08 10:30:10,32.4%
2023-09-08 10:30:15,37.6%
2023-09-08 10:30:20,30.6%
2023-09-08 10:30:25,19.4%
2023-09-08 10:30:30,24.0%
2023-09-08 10:30:35,23.4%
2023-09-08 10:30:40,22.0%
2023-09-08 10:30:45,26.4%
2023-09-08 10:30:50,24.4%
2023-09-08 10:30:55,13.2%
2023-09-08 10:31:00,32.6%
2023-09-08 10:31:05,25.0%
2023-09-08 10:31:10,30.4%
2023-09-08 10:31:15,8.60%
2023-09-08 10:31:20,25.6%
2023-09-08 10:31:25,28.6%
2023-09-08 10:31:30,19.8%
2023-09-08 10:31:35,16.2%
2023-09-08 10:31:40,25.2%
2023-09-08 10:31:45,27.6%
2023-09-08 10:31:50,20.6%
2023-09-08 10:31:55,30.8%
2023-09-08 10:32:00,23.0%
2023-09-08 10:32:05,21.2%
2023-09-08 10:32:10,18.2%
2023-09-08 10:32:15,22.4%
2023-09-08 10:32:20,18.6%
2023-09-08 10:32:25,22.2%
2023-09-08 10:32:30,20.8%
2023-09-08 10:32:35,23.8%
2023-09-08 10:32:40,15.8%
2023-09-08 10:32:45,17.8%
2023-09-08 10:32:50,24.8%
2023-09-08 10:32:55,20.2%
2023-09-08 10:33:00,7.80%
2023-09-08 10:33:05,21.4%
2023-09-08 10:33:10,25.2%
2023-09-08 10:33:15,18.6%
2023-09-08 10:33:20,12.8%
2023-09-08 10:33:25,27.0%
2023-09-08 10:33:30,25.8%
2023-09-08 10:33:35,15.8%
2023-09-08 10:33:40,7.00%
2023-09-08 10:33:45,10%
2023-09-08 10:33:50,6.00%
2023-09-08 10:33:55,17.6%
2023-09-08 10:34:00,17.8%
2023-09-08 10:34:05,31.0%
2023-09-08 10:34:10,25.2%
2023-09-08 10:34:15,22.6%
2023-09-08 10:34:20,22.2%
2023-09-08 10:34:25,34.2%
2023-09-08 10:34:30,19.0%
2023-09-08 10:34:35,17.6%
2023-09-08 10:34:40,14.8%
2023-09-08 10:34:45,16.6%
2023-09-08 10:34:50,19.6%
2023-09-08 10:34:55,16.8%
2023-09-08 10:35:00,14.0%
2023-09-08 10:35:05,20.4%
2023-09-08 10:35:10,23.2%
2023-09-08 10:35:15,13.8%
2023-09-08 10:35:20,14.6%
2023-09-08 10:35:25,33.2%
2023-09-08 10:35:30,37.4%
2023-09-08 10:35:35,31.6%
2023-09-08 10:35:40,43.4%
2023-09-08 10:35:45,38.4%
2023-09-08 10:35:50,40.2%
2023-09-08 10:35:55,39.2%
2023-09-08 10:36:00,43.0%
2023-09-08 10:36:05,36.0%
2023-09-08 10:36:10,50.8%
2023-09-08 10:36:15,41.0%
2023-09-08 10:36:20,24.8%
2023-09-08 10:36:25,28.0%
2023-09-08 10:36:30,16.2%
2023-09-08 10:36:35,17.4%
2023-09-08 10:36:40,14.6%
2023-09-08 10:36:45,14.0%
2023-09-08 10:36:50,22.0%
2023-09-08 10:36:55,24.0%
2023-09-08 10:37:00,22.0%
2023-09-08 10:37:05,22.0%
2023-09-08 10:37:10,15.6%
2023-09-08 10:37:15,13.6%
2023-09-08 10:37:20,13.4%
2023-09-08 10:37:25,24.0%
2023-09-08 10:37:30,18.2%
2023-09-08 10:37:35,16.6%
2023-09-08 10:37:40,17.0%
2023-09-08 10:37:45,23.2%
2023-09-08 10:37:50,9.00%
2023-09-08 10:37:55,20.4%
2023-09-08 10:38:00,11.2%
2023-09-08 10:38:05,13.4%
2023-09-08 10:38:10,25.6%
2023-09-08 10:38:15,10.8%
2023-09-08 10:38:20,22.6%
2023-09-08 10:38:25,13.2%
2023-09-08 10:38:30,23.2%
2023-09-08 10:38:35,9.60%
2023-09-08 10:38:40,14.0%
2023-09-08 10:38:45,9.40%
2023-09-08 10:38:50,10.0%
2023-09-08 10:38:55,11.8%
2023-09-08 10:39:00,14.6%
2023-09-08 10:39:05,18.0%
2023-09-08 10:39:10,11.0%
2023-09-08 10:39:15,13.4%
2023-09-08 10:39:20,20.4%
2023-09-08 10:39:25,19.8%
2023-09-08 10:39:30,13.2%
2023-09-08 10:39:35,14.4%
2023-09-08 10:39:40,17.0%
2023-09-08 10:39:45,19.2%
2023-09-08 10:39:50,6.80%
2023-09-08 10:39:55,14.8%
2023-09-08 10:40:00,22.0%
2023-09-08 10:40:05,19.8%
2023-09-08 10:40:10,19.2%
2023-09-08 10:40:15,29.2%
2023-09-08 10:40:20,19.8%
2023-09-08 10:40:25,15.2%
2023-09-08 10:40:30,14.2%
2023-09-08 10:40:35,8.60%
2023-09-08 10:40:40,10.6%
2023-09-08 10:40:45,20.4%
2023-09-08 10:40:50,7.60%
2023-09-08 10:40:55,16.6%
2023-09-08 10:41:00,24.8%
2023-09-08 10:41:05,15.2%
2023-09-08 10:41:10,10.00%
2023-09-08 10:41:15,15.8%
2023-09-08 10:41:20,18.2%
2023-09-08 10:41:25,22.0%
2023-09-08 10:41:30,12.8%
2023-09-08 10:41:35,26.2%
2023-09-08 10:41:40,23.2%
2023-09-08 10:41:45,11.6%
2023-09-08 10:41:50,18.0%
2023-09-08 10:41:55,22.4%
2023-09-08 10:42:00,15.4%
2023-09-08 10:42:05,22.4%
2023-09-08 10:42:10,10.00%
2023-09-08 10:42:15,13.4%
2023-09-08 10:42:20,18.4%
2023-09-08 10:42:25,17.0%
2023-09-08 10:42:30,6.40%
2023-09-08 10:42:35,7.60%
2023-09-08 10:42:40,8.60%
2023-09-08 10:42:45,4.00%
2023-09-08 10:42:50,7.80%
2023-09-08 10:42:55,4.60%
2023-09-08 10:43:00,6.40%
2023-09-08 10:43:05,5.80%
2023-09-08 10:43:10,7.60%
2023-09-08 10:43:15,5.40%
2023-09-08 10:43:20,21.2%
2023-09-08 10:43:25,10.2%
2023-09-08 10:43:30,23.4%
2023-09-08 10:43:35,12.6%
2023-09-08 10:43:40,13.2%
2023-09-08 10:43:45,16.8%
2023-09-08 10:43:50,12.6%
2023-09-08 10:43:55,11.6%
2023-09-08 10:44:00,12.0%
2023-09-08 10:44:05,12.4%
2023-09-08 10:44:10,18.6%
2023-09-08 10:44:15,12.6%
2023-09-08 10:44:20,18.4%
2023-09-08 10:44:25,15.0%
2023-09-08 10:44:30,17.4%
2023-09-08 10:44:35,16.4%
2023-09-08 10:44:40,13.2%
2023-09-08 10:44:45,9.80%
2023-09-08 10:44:50,15.8%
2023-09-08 10:44:55,18.6%
2023-09-08 10:45:00,20.4%
2023-09-08 10:45:05,15.6%
2023-09-08 10:45:10,24.0%
2023-09-08 10:45:15,21.2%
2023-09-08 10:45:20,19.8%
2023-09-08 10:45:25,21.4%
2023-09-08 10:45:30,27.2%
2023-09-08 10:45:35,23.6%
2023-09-08 10:45:40,10.8%
2023-09-08 10:45:45,8.00%
2023-09-08 10:45:50,21.0%
2023-09-08 10:45:55,26.6%
2023-09-08 10:46:00,15.8%
2023-09-08 10:46:05,23.4%
2023-09-08 10:46:10,23.2%
2023-09-08 10:46:15,21.6%
2023-09-08 10:46:20,20.4%
2023-09-08 10:46:25,20.8%
2023-09-08 10:46:30,18.8%
2023-09-08 10:46:35,14.4%
2023-09-08 10:46:40,8.60%
2023-09-08 10:46:45,18.6%
2023-09-08 10:46:50,8.40%
2023-09-08 10:46:55,18.6%
2023-09-08 10:47:00,25%
2023-09-08 10:47:05,17.2%
2023-09-08 10:47:10,13.0%
2023-09-08 10:47:15,18.6%
2023-09-08 10:47:20,17.4%
2023-09-08 10:47:25,23.0%
2023-09-08 10:47:30,16.8%
2023-09-08 10:47:35,20.4%
2023-09-08 10:47:40,15.2%
2023-09-08 10:47:45,15.4%
2023-09-08 10:47:50,14.8%
2023-09-08 10:47:55,10.2%
2023-09-08 10:48:00,8.40%
2023-09-08 10:48:05,20.0%
2023-09-08 10:48:10,15.6%
2023-09-08 10:48:15,13.8%
2023-09-08 10:48:20,4.80%
2023-09-08 10:48:25,13.4%
2023-09-08 10:48:30,11.4%
2023-09-08 10:48:35,14.6%
2023-09-08 10:48:40,13.6%
2023-09-08 10:48:45,17.0%
2023-09-08 10:48:50,24.4%
2023-09-08 10:48:55,16.2%
2023-09-08 10:49:00,12.0%
2023-09-08 10:49:05,22.6%
2023-09-08 10:49:10,22.2%
2023-09-08 10:49:15,15.6%
2023-09-08 10:49:20,18.0%
2023-09-08 10:49:25,11.2%
2023-09-08 10:49:30,14.0%
2023-09-08 10:49:35,20.0%
2023-09-08 10:49:40,8.60%
2023-09-08 10:49:45,20.4%
2023-09-08 10:49:50,13.2%
2023-09-08 10:49:55,20.4%
2023-09-08 10:50:00,18.6%
2023-09-08 10:50:05,24.0%
2023-09-08 10:50:10,22.0%
2023-09-08 10:50:15,25.0%
2023-09-08 10:50:20,14.0%
2023-09-08 10:50:25,28.0%
2023-09-08 10:50:30,21.0%
2023-09-08 10:50:35,6.60%
2023-09-08 10:50:40,11.0%
2023-09-08 10:50:45,22.2%
2023-09-08 10:50:50,22.4%
2023-09-08 10:50:55,21.2%
2023-09-08 10:51:00,21.6%
2023-09-08 10:51:05,18.2%
2023-09-08 10:51:10,38.2%
2023-09-08 10:51:15,18.8%
2023-09-08 10:51:20,15.8%
2023-09-08 10:51:25,19.8%
2023-09-08 10:51:30,24.4%
2023-09-08 10:51:35,17.6%
2023-09-08 10:51:40,17.0%
2023-09-08 10:51:45,23.4%
2023-09-08 10:51:50,18.6%
2023-09-08 10:51:55,13.8%
2023-09-08 10:52:00,13.6%
2023-09-08 10:52:05,19.2%
2023-09-08 10:52:10,27.2%
2023-09-08 10:52:15,19.2%
2023-09-08 10:52:20,19.2%
2023-09-08 10:52:25,17.4%
2023-09-08 10:52:30,9.20%
2023-09-08 10:52:35,19.2%
2023-09-08 10:52:40,18.0%
2023-09-08 10:52:45,15.8%
2023-09-08 10:52:50,15.6%
2023-09-08 10:52:55,19.8%
2023-09-08 10:53:00,11.4%
2023-09-08 10:53:05,24.6%
2023-09-08 10:53:10,19.8%
2023-09-08 10:53:15,12.6%
2023-09-08 10:53:20,17.0%
2023-09-08 10:53:25,5.80%
2023-09-08 10:53:30,20.0%
2023-09-08 10:53:35,19.4%
2023-09-08 10:53:40,22.4%
2023-09-08 10:53:45,17.6%
2023-09-08 10:53:50,18.8%
2023-09-08 10:53:55,15.2%
2023-09-08 10:54:00,13.0%
2023-09-08 10:54:05,17.8%
2023-09-08 10:54:10,18.2%
2023-09-08 10:54:15,22.6%
2023-09-08 10:54:20,15.4%
2023-09-08 10:54:25,9.40%
2023-09-08 10:54:30,24.0%
2023-09-08 10:54:35,23.6%
2023-09-08 10:54:40,18.8%
2023-09-08 10:54:45,17.2%
2023-09-08 10:54:50,14.2%
2023-09-08 10:54:55,11.4%
2023-09-08 10:55:00,16.6%
2023-09-08 10:55:05,23.8%
2023-09-08 10:55:10,23.6%
2023-09-08 10:55:15,28.2%
2023-09-08 10:55:20,15.6%
2023-09-08 10:55:25,9.40%
2023-09-08 10:55:30,16.0%
2023-09-08 10:55:35,12.4%
2023-09-08 10:55:40,13.4%
2023-09-08 10:55:45,16.4%
2023-09-08 10:55:50,28.4%
2023-09-08 10:55:55,15.2%
2023-09-08 10:56:00,22.6%
2023-09-08 10:56:05,10.0%
2023-09-08 10:56:10,12.2%
2023-09-08 10:56:15,20.8%
2023-09-08 10:56:20,17.0%
2023-09-08 10:56:25,20.4%
2023-09-08 10:56:30,14.0%
2023-09-08 10:56:35,14.0%
2023-09-08 10:56:40,7.80%
2023-09-08 10:56:45,14.2%
2023-09-08 10:56:50,12.4%
2023-09-08 10:56:55,25.2%
2023-09-08 10:57:00,4.80%
2023-09-08 10:57:05,15.2%
2023-09-08 10:57:10,14.4%
2023-09-08 10:57:15,7.60%
2023-09-08 10:57:20,9.20%
2023-09-08 10:57:25,23.4%
2023-09-08 10:57:30,19.4%
2023-09-08 10:57:35,19.6%
2023-09-08 10:57:40,19.6%
2023-09-08 10:57:45,17.2%
2023-09-08 10:57:50,14.0%
2023-09-08 10:57:55,20.6%
2023-09-08 10:58:00,10.8%
2023-09-08 10:58:05,15.0%
2023-09-08 10:58:10,20.4%
2023-09-08 10:58:15,24.8%
2023-09-08 10:58:20,12.8%
2023-09-08 10:58:25,21.8%
2023-09-08 10:58:30,16.8%
2023-09-08 10:58:35,14.0%
2023-09-08 10:58:40,12.4%
2023-09-08 10:58:45,23.2%
2023-09-08 10:58:50,12.2%
2023-09-08 10:58:55,12.6%
2023-09-08 10:59:00,18.6%
2023-09-08 10:59:05,16.0%
2023-09-08 10:59:10,27.8%
2023-09-08 10:59:15,19.2%
2023-09-08 10:59:20,23.0%
2023-09-08 10:59:25,10.6%
2023-09-08 10:59:30,17.2%
2023-09-08 10:59:35,17.4%
2023-09-08 10:59:40,20.8%
